raceId,year,circuitId,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driverId,constructorId,grid,results_positionOrder,milliseconds,statusId,circuit_country,constructor_points,constructor_position,constructor_wins,constructor_nationality,driver_nationality,driver_points,driver_wins,driver_age,results_points
516,1979,-0.3371170582157006,0.0,0.0,1.0,0.0,0.0,0.9505597545686447,1.2499903943488835,13,17,1.0,0,28,-0.46752945621803105,6.0,-0.33081328628304274,-0.35019900426461786,2,-0.1781496756223818,-0.33081328628304274,0.6086956521739131,0.0
526,1979,0.1672182486693618,0.0,0.0,0.0,1.0,0.0,0.9505597545686447,1.2499903943488835,1,12,1.0,0,34,3.7312276562172437,2.0,5.034529383193812,-0.35019900426461786,2,3.3661180708534286,5.034529383193812,0.6086956521739131,0.0
518,1979,0.3458976620940437,0.0,0.0,1.0,0.0,0.0,0.2883679443288014,0.9888984784178124,5,9,1.0,0,19,2.0162423567718495,2.0,2.3518580484553846,-0.2548228913026517,10,1.790887961308624,2.3518580484553846,0.7391304347826086,0.0
520,1979,-0.5423733427749169,0.0,0.0,1.0,0.0,0.0,0.2883679443288014,0.9888984784178124,10,16,1.0,0,33,2.0753797808906564,2.0,2.3518580484553846,-0.2548228913026517,10,1.790887961308624,2.3518580484553846,0.7391304347826086,0.0
524,1979,-0.5180083827037577,1.0,0.0,1.0,0.0,0.0,0.2883679443288014,0.9888984784178124,7,15,1.0,0,14,2.90330371855395,3.0,2.3518580484553846,-0.2548228913026517,10,2.9723105434672275,2.3518580484553846,0.7391304347826086,0.0
513,1979,0.3355812414266881,0.0,0.0,1.0,0.0,0.0,0.2883679443288014,0.9888984784178124,1,1,0.12445730091011896,1,7,0.8926312985145228,1.0,2.3518580484553846,-0.2548228913026517,10,1.2001766702293222,2.3518580484553846,0.7391304347826086,9.0
525,1979,-0.9796766326973446,1.0,0.0,1.0,0.0,0.0,0.2883679443288014,0.9888984784178124,5,20,1.0,0,8,2.90330371855395,3.0,2.3518580484553846,-0.2548228913026517,10,2.9723105434672275,2.3518580484553846,0.7391304347826086,0.0
521,1979,-0.6410837445045687,0.0,0.0,1.0,0.0,0.0,0.2883679443288014,0.9888984784178124,3,3,0.09176966448826364,1,11,2.311929477365883,2.0,2.3518580484553846,-0.2548228913026517,10,2.184695488694825,2.3518580484553846,0.7391304347826086,4.0
522,1979,-0.8089048505043581,0.0,0.0,1.0,0.0,0.0,0.2883679443288014,0.9888984784178124,8,3,0.09892572203519494,1,3,2.54847917384111,2.0,2.3518580484553846,-0.2548228913026517,10,2.5785030160810263,2.3518580484553846,0.7391304347826086,4.0
512,1979,0.7835117311437221,0.0,0.0,1.0,0.0,0.0,0.2883679443288014,0.9888984784178124,1,1,0.1155310645197045,1,1,0.0055699367324224735,1.0,1.010522381086171,-0.2548228913026517,10,0.31410973361036965,1.010522381086171,0.7391304347826086,9.0
514,1979,0.04840430357600734,0.0,0.0,0.0,1.0,0.0,0.2883679443288014,0.9888984784178124,6,20,1.0,0,27,0.8926312985145228,1.0,2.3518580484553846,-0.2548228913026517,10,1.2001766702293222,2.3518580484553846,0.7391304347826086,0.0
523,1979,0.9403170013291895,0.0,0.0,1.0,0.0,0.0,0.2883679443288014,0.9888984784178124,7,3,0.12928890753124705,1,21,2.90330371855395,2.0,2.3518580484553846,-0.2548228913026517,10,2.9723105434672275,2.3518580484553846,0.7391304347826086,4.0
517,1979,-0.6964612211900115,0.0,0.0,1.0,0.0,0.0,0.2883679443288014,0.9888984784178124,1,2,0.12464746745254347,1,6,1.8979675085342362,2.0,2.3518580484553846,-0.2548228913026517,10,1.790887961308624,2.3518580484553846,0.7391304347826086,6.0
519,1979,-1.0521843503945292,0.0,0.0,1.0,0.0,0.0,0.2883679443288014,0.9888984784178124,8,8,1.0,0,10,2.0162423567718495,2.0,2.3518580484553846,-0.2548228913026517,10,1.790887961308624,2.3518580484553846,0.7391304347826086,0.0
515,1979,-0.43973298750516154,1.0,0.0,0.0,0.0,0.0,0.2883679443288014,0.9888984784178124,5,20,1.0,0,34,1.010906146752136,2.0,2.3518580484553846,-0.2548228913026517,10,1.2001766702293222,2.3518580484553846,0.7391304347826086,0.0
516,1979,-0.3371170582157006,0.0,0.0,1.0,0.0,0.0,0.2883679443288014,0.9888984784178124,1,20,1.0,0,28,1.5431429638213963,1.0,2.3518580484553846,-0.2548228913026517,10,1.2001766702293222,2.3518580484553846,0.7391304347826086,0.0
526,1979,0.1672182486693618,0.0,0.0,0.0,1.0,0.0,0.2883679443288014,0.9888984784178124,4,20,1.0,0,34,2.90330371855395,3.0,2.3518580484553846,-0.2548228913026517,10,2.9723105434672275,2.3518580484553846,0.7391304347826086,0.0
518,1979,0.3458976620940437,0.0,0.0,1.0,0.0,0.0,1.0173319464470842,0.604719245177524,11,3,0.15783279688257268,1,19,1.4840055397025897,3.0,-0.33081328628304274,-0.35019900426461786,1,1.3970804339224228,-0.33081328628304274,0.8260869565217392,4.0
520,1979,-0.5423733427749169,0.0,0.0,1.0,0.0,0.0,1.0173319464470842,0.604719245177524,8,8,1.0,0,33,1.4840055397025897,3.0,-0.33081328628304274,-0.35019900426461786,1,1.3970804339224228,-0.33081328628304274,0.8260869565217392,0.0
524,1979,-0.5180083827037577,1.0,0.0,1.0,0.0,0.0,1.0173319464470842,0.604719245177524,13,7,0.08804384914468523,1,14,1.602280387940203,4.0,-0.33081328628304274,-0.35019900426461786,1,1.3970804339224228,-0.33081328628304274,0.8260869565217392,0.0
513,1979,0.3355812414266881,0.0,0.0,1.0,0.0,0.0,1.0173319464470842,0.604719245177524,3,3,0.12605614875442728,1,7,0.0055699367324224735,2.0,-0.33081328628304274,-0.35019900426461786,1,0.41256161545691994,-0.33081328628304274,0.7826086956521738,4.0
525,1979,-0.9796766326973446,1.0,0.0,1.0,0.0,0.0,1.0173319464470842,0.604719245177524,11,19,1.0,0,8,1.602280387940203,4.0,-0.33081328628304274,-0.35019900426461786,1,1.3970804339224228,-0.33081328628304274,0.8260869565217392,0.0
521,1979,-0.6410837445045687,0.0,0.0,1.0,0.0,0.0,1.0173319464470842,0.604719245177524,13,20,1.0,0,11,1.4840055397025897,4.0,-0.33081328628304274,-0.35019900426461786,1,1.3970804339224228,-0.33081328628304274,0.8260869565217392,0.0
522,1979,-0.8089048505043581,0.0,0.0,1.0,0.0,0.0,1.0173319464470842,0.604719245177524,17,18,1.0,0,3,1.4840055397025897,4.0,-0.33081328628304274,-0.35019900426461786,1,1.3970804339224228,-0.33081328628304274,0.8260869565217392,0.0
512,1979,0.7835117311437221,0.0,0.0,1.0,0.0,0.0,1.0173319464470842,0.604719245177524,3,2,0.11607222416614686,1,1,-0.23097975974280427,2.0,-0.33081328628304274,-0.35019900426461786,1,0.018754088070718784,-0.33081328628304274,0.7826086956521738,6.0
514,1979,0.04840430357600734,0.0,0.0,0.0,1.0,0.0,1.0173319464470842,0.604719245177524,11,5,0.13051691250672826,1,27,0.3012570573264559,3.0,-0.33081328628304274,-0.35019900426461786,1,0.6094653791500205,-0.33081328628304274,0.7826086956521738,2.0
523,1979,0.9403170013291895,0.0,0.0,1.0,0.0,0.0,1.0173319464470842,0.604719245177524,13,20,1.0,0,21,1.4840055397025897,4.0,-0.33081328628304274,-0.35019900426461786,1,1.3970804339224228,-0.33081328628304274,0.8260869565217392,0.0
517,1979,-0.6964612211900115,0.0,0.0,1.0,0.0,0.0,1.0173319464470842,0.604719245177524,10,4,0.12577506449362452,1,6,1.247455843227363,3.0,-0.33081328628304274,-0.35019900426461786,1,1.2986285520758725,-0.33081328628304274,0.8260869565217392,3.0
519,1979,-1.0521843503945292,0.0,0.0,1.0,0.0,0.0,1.0173319464470842,0.604719245177524,13,13,1.0,0,10,1.4840055397025897,3.0,-0.33081328628304274,-0.35019900426461786,1,1.3970804339224228,-0.33081328628304274,0.8260869565217392,0.0
515,1979,-0.43973298750516154,1.0,0.0,0.0,0.0,0.0,1.0173319464470842,0.604719245177524,2,18,1.0,0,34,0.47866932968287595,3.0,-0.33081328628304274,-0.35019900426461786,1,0.6094653791500205,-0.33081328628304274,0.7826086956521738,0.0
516,1979,-0.3371170582157006,0.0,0.0,1.0,0.0,0.0,1.0173319464470842,0.604719245177524,8,2,0.12312215067130601,1,28,1.0700435708709428,3.0,-0.33081328628304274,-0.35019900426461786,1,1.2001766702293222,-0.33081328628304274,0.8260869565217392,6.0
526,1979,0.1672182486693618,0.0,0.0,0.0,1.0,0.0,1.0173319464470842,0.604719245177524,6,20,1.0,0,34,1.602280387940203,4.0,-0.33081328628304274,-0.35019900426461786,1,1.3970804339224228,-0.33081328628304274,0.8260869565217392,0.0
518,1979,0.3458976620940437,0.0,0.0,1.0,0.0,0.0,1.3708548273972583,1.702663666090277,1,1,0.15752237264093877,1,19,2.489341749722303,1.0,2.3518580484553846,1.808567363895859,27,2.3815992523879257,2.3518580484553846,0.4782608695652175,9.0
520,1979,-0.5423733427749169,0.0,0.0,1.0,0.0,0.0,1.3708548273972583,1.702663666090277,11,5,1.0,0,33,2.962441142672757,1.0,2.3518580484553846,1.808567363895859,27,2.5785030160810263,2.3518580484553846,0.4782608695652175,2.0
524,1979,-0.5180083827037577,1.0,0.0,1.0,0.0,0.0,1.3708548273972583,1.702663666090277,3,1,0.08499611335809483,1,14,4.913976138593378,1.0,3.6931937158245987,1.808567363895859,27,4.449088771165481,3.6931937158245987,0.4782608695652175,9.0
513,1979,0.3355812414266881,0.0,0.0,1.0,0.0,0.0,1.3708548273972583,1.702663666090277,6,6,1.0,0,7,-0.5266668803368377,5.0,-0.33081328628304274,1.808567363895859,27,-0.47350532116203264,-0.33081328628304274,0.4782608695652175,1.0
525,1979,-0.9796766326973446,1.0,0.0,1.0,0.0,0.0,1.3708548273972583,1.702663666090277,9,4,1.0,0,8,5.446212955662638,1.0,3.6931937158245987,1.808567363895859,27,4.449088771165481,3.6931937158245987,0.4782608695652175,3.0
521,1979,-0.6410837445045687,0.0,0.0,1.0,0.0,0.0,1.3708548273972583,1.702663666090277,5,4,0.09223367085177948,1,11,3.139853415029177,1.0,2.3518580484553846,1.808567363895859,27,2.873858661620677,2.3518580484553846,0.4782608695652175,3.0
522,1979,-0.8089048505043581,0.0,0.0,1.0,0.0,0.0,1.3708548273972583,1.702663666090277,9,4,0.09894165980256005,1,3,3.6720902320984368,1.0,2.3518580484553846,1.808567363895859,27,3.169214307160328,2.3518580484553846,0.4782608695652175,3.0
512,1979,0.7835117311437221,0.0,0.0,1.0,0.0,0.0,1.3708548273972583,1.702663666090277,5,20,1.0,0,1,-0.7040791526932578,9.0,-0.33081328628304274,1.808567363895859,27,-0.5719572030085829,-0.33081328628304274,0.43478260869565233,0.0
514,1979,0.04840430357600734,0.0,0.0,0.0,1.0,0.0,1.3708548273972583,1.702663666090277,2,2,0.1282149917884276,1,27,0.3603944814452626,2.0,-0.33081328628304274,1.808567363895859,27,0.11720596991726907,-0.33081328628304274,0.4782608695652175,6.0
523,1979,0.9403170013291895,0.0,0.0,1.0,0.0,0.0,1.3708548273972583,1.702663666090277,5,2,0.12778677295708613,1,21,4.026914776811277,1.0,2.3518580484553846,1.808567363895859,27,3.75992559823963,2.3518580484553846,0.4782608695652175,6.0
517,1979,-0.6964612211900115,0.0,0.0,1.0,0.0,0.0,1.3708548273972583,1.702663666090277,7,1,0.12409109448270715,1,6,1.957104932653043,1.0,1.010522381086171,1.808567363895859,27,1.790887961308624,1.010522381086171,0.4782608695652175,9.0
519,1979,-1.0521843503945292,0.0,0.0,1.0,0.0,0.0,1.3708548273972583,1.702663666090277,5,7,1.0,0,10,2.8441662944351433,1.0,2.3518580484553846,1.808567363895859,27,2.3815992523879257,2.3518580484553846,0.4782608695652175,0.0
515,1979,-0.43973298750516154,1.0,0.0,0.0,0.0,0.0,1.3708548273972583,1.702663666090277,3,2,0.1478256900872158,1,34,1.247455843227363,1.0,-0.33081328628304274,1.808567363895859,27,0.7079172609965707,-0.33081328628304274,0.4782608695652175,6.0
516,1979,-0.3371170582157006,0.0,0.0,1.0,0.0,0.0,1.3708548273972583,1.702663666090277,5,4,0.12340251048813759,1,28,1.424868115583783,2.0,-0.33081328628304274,1.808567363895859,27,1.0032729065362216,-0.33081328628304274,0.4782608695652175,3.0
526,1979,0.1672182486693618,0.0,0.0,0.0,1.0,0.0,1.3708548273972583,1.702663666090277,16,10,1.0,0,34,5.9784497727318975,1.0,3.6931937158245987,1.808567363895859,27,4.449088771165481,3.6931937158245987,0.4782608695652175,0.0
518,1979,0.3458976620940437,0.0,0.0,1.0,0.0,0.0,0.46076310669133413,1.2499903943488835,16,2,0.15753831040830385,1,19,-0.11270491150519091,5.0,-0.33081328628304274,-0.35019900426461786,30,0.018754088070718784,-0.33081328628304274,0.9130434782608696,6.0
520,1979,-0.5423733427749169,0.0,0.0,1.0,0.0,0.0,0.46076310669133413,1.2499903943488835,4,1,0.09408607408598714,1,33,0.656081602039296,4.0,1.010522381086171,-0.35019900426461786,30,1.0032729065362216,1.010522381086171,0.9130434782608696,9.0
524,1979,-0.5180083827037577,1.0,0.0,1.0,0.0,0.0,0.46076310669133413,1.2499903943488835,6,3,0.08516925546719754,1,14,2.962441142672757,2.0,1.010522381086171,-0.35019900426461786,30,2.086243606848275,1.010522381086171,0.9565217391304348,4.0
513,1979,0.3355812414266881,0.0,0.0,1.0,0.0,0.0,0.46076310669133413,1.2499903943488835,17,15,1.0,0,7,-0.7040791526932578,9.0,-0.33081328628304274,-0.35019900426461786,30,-0.5719572030085829,-0.33081328628304274,0.9130434782608696,0.0
525,1979,-0.9796766326973446,1.0,0.0,1.0,0.0,0.0,0.46076310669133413,1.2499903943488835,3,3,0.15310572752648022,1,8,3.7312276562172437,2.0,1.010522381086171,-0.35019900426461786,30,2.2831473705413754,1.010522381086171,0.9565217391304348,4.0
521,1979,-0.6410837445045687,0.0,0.0,1.0,0.0,0.0,0.46076310669133413,1.2499903943488835,6,2,0.09120894485460047,1,11,1.5431429638213963,3.0,1.010522381086171,-0.35019900426461786,30,1.5939841976155233,1.010522381086171,0.9130434782608696,6.0
522,1979,-0.8089048505043581,0.0,0.0,1.0,0.0,0.0,0.46076310669133413,1.2499903943488835,6,5,0.0990035997620926,1,3,2.19365462912827,3.0,1.010522381086171,-0.35019900426461786,30,1.790887961308624,1.010522381086171,0.9130434782608696,2.0
512,1979,0.7835117311437221,0.0,0.0,1.0,0.0,0.0,0.46076310669133413,1.2499903943488835,17,10,1.0,0,1,-0.7040791526932578,7.0,-0.33081328628304274,-0.35019900426461786,30,-0.5719572030085829,-0.33081328628304274,0.9130434782608696,0.0
514,1979,0.04840430357600734,0.0,0.0,0.0,1.0,0.0,0.46076310669133413,1.2499903943488835,22,9,1.0,0,27,-0.7040791526932578,11.0,-0.33081328628304274,-0.35019900426461786,30,-0.5719572030085829,-0.33081328628304274,0.9130434782608696,0.0
523,1979,0.9403170013291895,0.0,0.0,1.0,0.0,0.0,0.46076310669133413,1.2499903943488835,3,20,1.0,0,21,2.72589144619753,3.0,1.010522381086171,-0.35019900426461786,30,1.790887961308624,1.010522381086171,0.9130434782608696,0.0
517,1979,-0.6964612211900115,0.0,0.0,1.0,0.0,0.0,0.46076310669133413,1.2499903943488835,8,20,1.0,0,6,-0.46752945621803105,6.0,-0.33081328628304274,-0.35019900426461786,30,-0.5719572030085829,-0.33081328628304274,0.9130434782608696,0.0
519,1979,-1.0521843503945292,0.0,0.0,1.0,0.0,0.0,0.46076310669133413,1.2499903943488835,9,6,0.11635403287092073,1,10,0.12384478497003584,5.0,-0.33081328628304274,-0.35019900426461786,30,0.11720596991726907,-0.33081328628304274,0.9130434782608696,1.0
515,1979,-0.43973298750516154,1.0,0.0,0.0,0.0,0.0,0.46076310669133413,1.2499903943488835,15,15,1.0,0,34,-0.46752945621803105,6.0,-0.33081328628304274,-0.35019900426461786,30,-0.5719572030085829,-0.33081328628304274,0.9130434782608696,0.0
516,1979,-0.3371170582157006,0.0,0.0,1.0,0.0,0.0,0.46076310669133413,1.2499903943488835,14,19,1.0,0,28,-0.46752945621803105,6.0,-0.33081328628304274,-0.35019900426461786,30,-0.5719572030085829,-0.33081328628304274,0.9130434782608696,0.0
526,1979,0.1672182486693618,0.0,0.0,0.0,1.0,0.0,0.46076310669133413,1.2499903943488835,5,14,1.0,0,34,3.7312276562172437,2.0,1.010522381086171,-0.35019900426461786,30,2.2831473705413754,1.010522381086171,0.9565217391304348,0.0
518,1979,0.3458976620940437,0.0,0.0,1.0,0.0,0.0,-0.5325844969245035,0.48136804820822493,14,4,0.1590187116633306,1,19,-0.23097975974280427,6.0,-0.33081328628304274,-0.35019900426461786,33,0.21565785176381935,-0.33081328628304274,0.6521739130434783,3.0
520,1979,-0.5423733427749169,0.0,0.0,1.0,0.0,0.0,-0.5325844969245035,0.48136804820822493,7,4,1.0,0,33,-0.05356748738638421,7.0,-0.33081328628304274,-0.35019900426461786,33,0.5110134973034702,-0.33081328628304274,0.6521739130434783,3.0
524,1979,-0.5180083827037577,1.0,0.0,1.0,0.0,0.0,-0.5325844969245035,0.48136804820822493,19,20,1.0,0,14,0.06470736085122916,7.0,-0.33081328628304274,-0.35019900426461786,33,0.7079172609965707,-0.33081328628304274,0.6521739130434783,0.0
513,1979,0.3355812414266881,0.0,0.0,1.0,0.0,0.0,-0.5325844969245035,0.48136804820822493,14,8,1.0,0,7,-0.46752945621803105,3.0,-0.33081328628304274,-0.35019900426461786,33,-0.1781496756223818,-0.33081328628304274,0.6086956521739131,0.0
525,1979,-0.9796766326973446,1.0,0.0,1.0,0.0,0.0,-0.5325844969245035,0.48136804820822493,17,6,1.0,0,8,0.12384478497003584,7.0,-0.33081328628304274,-0.35019900426461786,33,0.8063691428431211,-0.33081328628304274,0.6521739130434783,1.0
521,1979,-0.6410837445045687,0.0,0.0,1.0,0.0,0.0,-0.5325844969245035,0.48136804820822493,12,5,0.09464606927567919,1,11,0.06470736085122916,7.0,-0.33081328628304274,-0.35019900426461786,33,0.7079172609965707,-0.33081328628304274,0.6521739130434783,2.0
522,1979,-0.8089048505043581,0.0,0.0,1.0,0.0,0.0,-0.5325844969245035,0.48136804820822493,16,9,1.0,0,3,0.06470736085122916,7.0,-0.33081328628304274,-0.35019900426461786,33,0.7079172609965707,-0.33081328628304274,0.6521739130434783,0.0
512,1979,0.7835117311437221,0.0,0.0,1.0,0.0,0.0,-0.5325844969245035,0.48136804820822493,6,3,0.11874795797355635,1,1,-0.46752945621803105,3.0,-0.33081328628304274,-0.35019900426461786,33,-0.1781496756223818,-0.33081328628304274,0.6086956521739131,4.0
514,1979,0.04840430357600734,0.0,0.0,0.0,1.0,0.0,-0.5325844969245035,0.48136804820822493,14,17,1.0,0,27,-0.46752945621803105,5.0,-0.33081328628304274,-0.35019900426461786,33,-0.1781496756223818,-0.33081328628304274,0.6086956521739131,0.0
523,1979,0.9403170013291895,0.0,0.0,1.0,0.0,0.0,-0.5325844969245035,0.48136804820822493,12,13,1.0,0,21,0.06470736085122916,7.0,-0.33081328628304274,-0.35019900426461786,33,0.7079172609965707,-0.33081328628304274,0.6521739130434783,0.0
517,1979,-0.6964612211900115,0.0,0.0,1.0,0.0,0.0,-0.5325844969245035,0.48136804820822493,19,6,0.12647632625768906,1,6,-0.40839203209922437,5.0,-0.33081328628304274,-0.35019900426461786,33,-0.0796977937758315,-0.33081328628304274,0.6521739130434783,1.0
519,1979,-1.0521843503945292,0.0,0.0,1.0,0.0,0.0,-0.5325844969245035,0.48136804820822493,15,11,1.0,0,10,-0.23097975974280427,7.0,-0.33081328628304274,-0.35019900426461786,33,0.21565785176381935,-0.33081328628304274,0.6521739130434783,0.0
515,1979,-0.43973298750516154,1.0,0.0,0.0,0.0,0.0,-0.5325844969245035,0.48136804820822493,18,13,1.0,0,34,-0.46752945621803105,5.0,-0.33081328628304274,-0.35019900426461786,33,-0.1781496756223818,-0.33081328628304274,0.6086956521739131,0.0
516,1979,-0.3371170582157006,0.0,0.0,1.0,0.0,0.0,-0.5325844969245035,0.48136804820822493,18,20,1.0,0,28,-0.46752945621803105,5.0,-0.33081328628304274,-0.35019900426461786,33,-0.1781496756223818,-0.33081328628304274,0.6086956521739131,0.0
526,1979,0.1672182486693618,0.0,0.0,0.0,1.0,0.0,-0.5325844969245035,0.48136804820822493,13,6,1.0,0,34,0.18298220908884252,7.0,-0.33081328628304274,-0.35019900426461786,33,0.9048210246896714,-0.33081328628304274,0.6521739130434783,1.0
518,1979,0.3458976620940437,0.0,0.0,1.0,0.0,0.0,0.3947089535881604,0.9888984784178124,3,5,1.0,0,19,2.0162423567718495,2.0,1.010522381086171,-0.2548228913026517,10,1.3970804339224228,1.010522381086171,0.6956521739130435,2.0
513,1979,0.3355812414266881,0.0,0.0,1.0,0.0,0.0,0.3947089535881604,0.9888984784178124,2,2,0.12464855411850019,1,7,0.8926312985145228,1.0,-0.33081328628304274,-0.2548228913026517,10,0.31410973361036965,-0.33081328628304274,0.6956521739130435,6.0
512,1979,0.7835117311437221,0.0,0.0,1.0,0.0,0.0,0.3947089535881604,0.9888984784178124,2,4,0.11921558655692789,1,1,0.0055699367324224735,1.0,-0.33081328628304274,-0.2548228913026517,10,-0.27660155746893206,-0.33081328628304274,0.6956521739130435,3.0
514,1979,0.04840430357600734,0.0,0.0,0.0,1.0,0.0,0.3947089535881604,0.9888984784178124,5,20,1.0,0,27,0.8926312985145228,1.0,-0.33081328628304274,-0.2548228913026517,10,0.31410973361036965,-0.33081328628304274,0.6956521739130435,0.0
517,1979,-0.6964612211900115,0.0,0.0,1.0,0.0,0.0,0.3947089535881604,0.9888984784178124,2,12,1.0,0,6,1.8979675085342362,2.0,1.010522381086171,-0.2548228913026517,10,1.3970804339224228,1.010522381086171,0.6956521739130435,0.0
515,1979,-0.43973298750516154,1.0,0.0,0.0,0.0,0.0,0.3947089535881604,0.9888984784178124,4,5,0.14978675991709461,1,34,1.010906146752136,2.0,-0.33081328628304274,-0.2548228913026517,10,0.5110134973034702,-0.33081328628304274,0.6956521739130435,2.0
516,1979,-0.3371170582157006,0.0,0.0,1.0,0.0,0.0,0.3947089535881604,0.9888984784178124,2,1,0.12236365783352131,1,28,1.5431429638213963,1.0,1.010522381086171,-0.2548228913026517,10,1.3970804339224228,1.010522381086171,0.6956521739130435,9.0
518,1979,0.3458976620940437,0.0,0.0,1.0,0.0,0.0,1.7332768960027083,-1.1075283754262213,4,14,1.0,0,19,-0.6449417285744511,8.0,-0.33081328628304274,-0.35019900426461786,3,-0.47350532116203264,-0.33081328628304274,0.5217391304347827,0.0
520,1979,-0.5423733427749169,0.0,0.0,1.0,0.0,0.0,1.7332768960027083,-1.1075283754262213,6,20,1.0,0,33,-0.6449417285744511,9.0,-0.33081328628304274,-0.35019900426461786,3,-0.47350532116203264,-0.33081328628304274,0.5217391304347827,0.0
524,1979,-0.5180083827037577,1.0,0.0,1.0,0.0,0.0,1.7332768960027083,-1.1075283754262213,9,4,0.08696660095959848,1,14,-0.29011718386161095,8.0,-0.33081328628304274,-0.35019900426461786,3,-0.1781496756223818,-0.33081328628304274,0.5217391304347827,3.0
513,1979,0.3355812414266881,0.0,0.0,1.0,0.0,0.0,1.7332768960027083,-1.1075283754262213,12,20,1.0,0,7,-0.7040791526932578,14.0,-0.33081328628304274,-0.35019900426461786,3,-0.5719572030085829,-0.33081328628304274,0.4782608695652175,0.0
525,1979,-0.9796766326973446,1.0,0.0,1.0,0.0,0.0,1.7332768960027083,0.1792358003948313,0,20,1.0,0,8,-0.7040791526932578,12.0,-0.33081328628304274,-0.35019900426461786,3,-0.1781496756223818,-0.33081328628304274,0.5217391304347827,0.0
521,1979,-0.6410837445045687,0.0,0.0,1.0,0.0,0.0,1.7332768960027083,-1.1075283754262213,7,16,1.0,0,11,-0.6449417285744511,9.0,-0.33081328628304274,-0.35019900426461786,3,-0.47350532116203264,-0.33081328628304274,0.5217391304347827,0.0
522,1979,-0.8089048505043581,0.0,0.0,1.0,0.0,0.0,1.7332768960027083,-1.1075283754262213,4,11,1.0,0,3,-0.6449417285744511,9.0,-0.33081328628304274,-0.35019900426461786,3,-0.47350532116203264,-0.33081328628304274,0.5217391304347827,0.0
512,1979,0.7835117311437221,0.0,0.0,1.0,0.0,0.0,1.7332768960027083,-1.1075283754262213,23,18,1.0,0,1,-0.7040791526932578,13.0,-0.33081328628304274,-0.35019900426461786,3,-0.5719572030085829,-0.33081328628304274,0.4782608695652175,0.0
514,1979,0.04840430357600734,0.0,0.0,0.0,1.0,0.0,1.7332768960027083,-1.1075283754262213,4,6,1.0,0,27,-0.6449417285744511,6.0,-0.33081328628304274,-0.35019900426461786,3,-0.47350532116203264,-0.33081328628304274,0.5217391304347827,1.0
523,1979,0.9403170013291895,0.0,0.0,1.0,0.0,0.0,1.7332768960027083,-1.1075283754262213,9,20,1.0,0,21,-0.46752945621803105,9.0,-0.33081328628304274,-0.35019900426461786,3,-0.47350532116203264,-0.33081328628304274,0.5217391304347827,0.0
517,1979,-0.6964612211900115,0.0,0.0,1.0,0.0,0.0,1.7332768960027083,-1.1075283754262213,13,17,1.0,0,6,-0.6449417285744511,8.0,-0.33081328628304274,-0.35019900426461786,3,-0.47350532116203264,-0.33081328628304274,0.5217391304347827,0.0
519,1979,-1.0521843503945292,0.0,0.0,1.0,0.0,0.0,1.7332768960027083,-1.1075283754262213,6,20,1.0,0,10,-0.6449417285744511,9.0,-0.33081328628304274,-0.35019900426461786,3,-0.47350532116203264,-0.33081328628304274,0.5217391304347827,0.0
515,1979,-0.43973298750516154,1.0,0.0,0.0,0.0,0.0,1.7332768960027083,-1.1075283754262213,11,20,1.0,0,34,-0.6449417285744511,7.0,-0.33081328628304274,-0.35019900426461786,3,-0.47350532116203264,-0.33081328628304274,0.5217391304347827,0.0
516,1979,-0.3371170582157006,0.0,0.0,1.0,0.0,0.0,1.7332768960027083,-1.1075283754262213,6,15,1.0,0,28,-0.6449417285744511,7.0,-0.33081328628304274,-0.35019900426461786,3,-0.47350532116203264,-0.33081328628304274,0.5217391304347827,0.0
518,1979,0.3458976620940437,0.0,0.0,1.0,0.0,0.0,-0.008088162030501897,1.0591588017830085,7,15,1.0,0,19,0.18298220908884252,4.0,-0.33081328628304274,-0.35019900426461786,10,0.21565785176381935,-0.33081328628304274,0.3913043478260869,0.0
520,1979,-0.5423733427749169,0.0,0.0,1.0,0.0,0.0,-0.008088162030501897,1.0591588017830085,15,10,1.0,0,33,0.5378067538016826,5.0,-0.33081328628304274,-0.35019900426461786,10,0.21565785176381935,-0.33081328628304274,0.3913043478260869,0.0
524,1979,-0.5180083827037577,1.0,0.0,1.0,0.0,0.0,-0.008088162030501897,1.0591588017830085,12,10,1.0,0,14,0.5969441779204894,5.0,-0.33081328628304274,-0.35019900426461786,10,0.21565785176381935,-0.33081328628304274,0.3913043478260869,0.0
513,1979,0.3355812414266881,0.0,0.0,1.0,0.0,0.0,-0.008088162030501897,1.0591588017830085,8,4,0.1275680633221986,1,7,-0.5266668803368377,4.0,-0.33081328628304274,-0.35019900426461786,10,-0.27660155746893206,-0.33081328628304274,0.34782608695652173,3.0
525,1979,-0.9796766326973446,1.0,0.0,1.0,0.0,0.0,-0.008088162030501897,1.0591588017830085,6,5,1.0,0,8,0.7152190261581027,5.0,-0.33081328628304274,-0.35019900426461786,10,0.41256161545691994,-0.33081328628304274,0.3913043478260869,2.0
521,1979,-0.6410837445045687,0.0,0.0,1.0,0.0,0.0,-0.008088162030501897,1.0591588017830085,8,9,1.0,0,11,0.5378067538016826,5.0,-0.33081328628304274,-0.35019900426461786,10,0.21565785176381935,-0.33081328628304274,0.3913043478260869,0.0
